mushroom_type,temperature,humidity,co2,ph,growth_days,casing_quality,has_disease,yield_kg,harvest_ready,edible
Shiitake,20.607210435249097,88.41039894251219,1651.1933207085156,6.636742271394134,27,6,0,11.22,0,True
Button,22.6650042446469,80.6172681069739,1538.2988405269793,7.876982820226267,27,9,0,14.53,0,True
Poisonous,19.412664838184906,81.34346492982493,1073.7033710499654,6.175441521769239,29,3,0,2.83,0,False
Button,21.639647251396102,90.93288186187874,1160.8032366792143,6.591534126623307,16,8,0,4.08,0,True
Poisonous,19.61378470401491,100.0838015100018,1343.6771789149823,7.443756740643324,24,7,0,10.28,1,False
Poisonous,22.93373940140454,73.22305668429591,1257.3482557590214,5.825527832177254,29,6,0,9.57,0,False
Poisonous,23.542136063153237,82.65711715883046,1699.3266706352506,7.4735609665016804,22,4,0,10.26,1,False
Button,18.510603712944814,77.2622677407808,1724.0754180348724,6.644588302668666,29,5,0,8.84,0,True
Poisonous,24.472528454255045,88.99770345344608,810.7492113685637,6.71059203632527,28,8,0,4.84,0,False
Button,24.88277793344921,81.32896237570215,988.740198467262,5.981085704246828,19,8,0,5.736000000000001,0,True
Shiitake,23.123200196714738,84.59043297716397,971.4241973705097,6.820205386420507,29,8,0,17.77,0,True
Poisonous,21.296720414185078,78.38726023349949,933.4914582627916,6.634775347184267,15,6,0,7.17,0,False
Poisonous,22.00048286261823,91.84503033005696,766.3297551401538,7.453083689839449,24,4,0,10.39,1,False
Oyster,24.334949851028643,79.57298775369577,1245.0434189071436,6.589527603292972,23,4,0,3.62,0,True
Button,24.12469236871297,89.64450767548588,1021.6279505423058,6.381858316601151,19,8,0,3.696,0,True
Shiitake,26.367398225668076,82.74645112046038,1089.2395765154542,7.576979940405272,26,3,1,8.78,0,True
Shiitake,21.266675274906213,83.99560598854193,1454.4078868185507,6.298530113716382,16,9,0,11.41,0,True
Shiitake,15.853949385236206,76.99675527929206,988.6839732415197,6.344943874591214,26,4,1,3.84,0,True
Button,20.417952344934182,83.68654078106265,1436.4980483168254,6.281428426093149,24,4,0,10.36,1,True
Poisonous,25.35114381443203,86.9263653358569,1412.4554520684378,7.312367678930412,26,3,0,8.9,0,False
Oyster,21.644778618339572,87.63198137360094,1449.0294533185295,6.943234363280772,27,8,0,5.21,0,True
Button,20.00307180611967,86.5772369809377,1448.7622668614702,6.318389752819025,22,9,0,8.44,0,True
Poisonous,27.060956172416038,82.89167258987385,902.5733620338061,6.7234275449257375,23,9,0,6.11,0,False
Button,16.71141953121132,92.16025009824375,969.5397346194572,6.630419979297821,26,5,0,6.62,0,True
Button,22.702602026339893,83.51692531935814,1395.5764298150584,6.510737627891356,28,6,0,13.54,0,True
Shiitake,23.999342460913095,86.98618281587014,1174.4413769506439,6.237004152218563,22,5,0,12.95,1,True
Poisonous,24.208367062838153,86.10157701331455,431.74251493530505,5.8161478050360635,18,7,0,4.89,0,False
Poisonous,20.519283018172693,76.31632883214732,1654.0332317238326,6.48418504854061,25,7,0,9.29,0,False
Button,23.400876585100104,90.64919657997288,1257.2891554043808,6.603177101923846,18,5,0,6.62,0,True
Button,22.80630293943616,74.90786519473505,1355.861147494233,6.398313107485232,15,7,0,8.51,0,True
Oyster,18.60099158497599,88.47593813310029,793.5810064364281,7.243229085835461,25,5,0,11.19,1,True
Button,25.96203548163351,81.6367331521365,1061.1310237991672,7.570893044904229,15,7,0,7.912000000000001,0,True
Poisonous,21.35213454930971,81.9399900380382,677.1406385910897,7.236199075852953,18,6,0,11.26,0,False
Button,25.915635622145444,90.30331653425313,1277.8497448663904,6.359724504577976,25,4,0,4.16,0,True
Oyster,22.19175076787676,93.34554957039269,1476.611800829004,7.584598411787535,22,6,1,11.69,0,True
Button,23.98611698431582,84.64072786246166,1159.2367965774527,6.692738876742559,23,3,0,12.78,1,True
Shiitake,19.079309145353555,90.2399364240221,848.1543940155267,6.808636217279268,22,4,0,3.56,0,True
Shiitake,25.035002055547583,88.68433914620884,1192.4295863903621,6.27308803930584,28,4,1,3.61,0,True
Poisonous,24.124600849395136,95.43425336351511,1237.9128436606732,7.185690108550219,26,3,1,3.57,0,False
Button,20.50757264060066,85.01850838931922,1175.53805802235,7.228432857192574,25,6,0,7.52,0,True
Shiitake,21.670931861538463,87.54274863850307,1099.982331234745,6.400412081906726,29,9,0,5.39,0,True
Button,19.05832755299011,83.01086950245899,1061.4059940940672,6.454892755892038,23,3,0,6.21,0,True
Shiitake,21.16116713794433,82.75630658732295,1261.7917465430562,6.69941833241831,26,7,0,14.29,0,True
Oyster,17.896985066991018,87.82111933111395,1362.4517148114292,5.312709299219094,15,4,0,5.8,0,True
Shiitake,23.25052584844803,84.37458401303819,1747.6629811676225,5.998415358519195,22,7,0,6.51,0,True
Button,22.015069920780174,86.11788123991741,775.7644699871391,6.467941791382371,18,4,0,13.93,0,True
Oyster,27.40236455409418,82.38344620903494,1145.4933834625012,6.958476947097842,25,8,0,7.78,0,True
Button,20.543332333487488,82.15277849023973,1021.2330553679436,6.872528066371814,15,4,0,4.29,0,True
Poisonous,21.789537514478596,92.01870288123182,1252.3294553044323,5.8744383895130765,19,8,0,12.9,0,False
Shiitake,21.46526615155975,91.2621035931206,1333.9263370245264,6.477221945826633,25,6,0,4.04,0,True
Button,18.243802332216017,87.4263477814682,1798.298875206982,7.141230826721703,20,4,0,7.06,0,True
Button,19.994924080617,82.90934487528223,639.2951589302843,5.542376877393643,29,6,0,10.71,0,True
Poisonous,21.209484793050414,86.44709238170392,1739.0113676596943,6.475918105927562,18,7,0,13.99,0,False
Button,30.00819891718531,78.32379951790682,1831.004297868683,6.0625958314128585,23,6,0,4.824000000000001,0,True
Button,18.413518413512094,75.22312094484899,1592.3368726284662,6.498891832924927,27,3,0,4.81,0,True
Shiitake,20.202485468468943,70.50839813325409,964.563602224888,6.2666614778194845,27,5,1,13.37,0,True
Button,23.595650961361333,83.90336870185095,1166.9384219239369,6.345425448897589,26,4,0,10.71,0,True
Shiitake,22.20981040250351,79.91337147282512,1184.3781570846945,7.3119737688837665,19,3,1,6.78,0,True
Button,24.01513412802488,85.93444177498357,903.1117676111533,7.190852968956914,20,3,0,6.976000000000001,0,True
Button,17.81302800211876,82.4003123744842,750.7452485792387,6.486840726367979,17,8,0,4.99,0,True
Shiitake,21.096877657784802,88.41831400920996,1193.3326816662507,5.710294564665865,23,6,0,12.19,1,True
Button,15.264434164717846,85.42989936915914,1210.0858971870473,6.286835681745133,24,8,0,10.06,1,True
Button,24.195970967470743,84.43973601505068,1454.9015444853712,6.511392281054682,29,3,0,6.648000000000001,0,True
Button,22.401656192357276,85.28923590150559,1927.1836191130835,6.44579130884306,25,6,0,7.47,0,True
Oyster,25.154718764210422,92.65009356013239,1168.6036946390964,6.845934945908422,22,3,0,5.98,0,True
Poisonous,22.830628739368304,85.0050559580412,969.7408779773755,6.13504166132792,20,7,0,9.31,0,False
Button,27.018857234166582,90.19961906760652,1386.70859857787,6.342808924465193,22,4,0,3.7600000000000002,0,True
Shiitake,19.953466402503246,85.81437364916378,722.3095718104541,5.6327244051564715,25,8,0,6.79,0,True
Button,21.40807835362562,93.79656407936783,1112.3415165095132,7.042517295733936,18,9,0,8.18,0,True
Poisonous,19.247778522630067,86.20296368224056,1086.3285694096835,6.520302052009616,26,8,0,13.67,0,False
Button,24.015984484270774,83.31593878157243,719.4970668693538,6.349328354324509,21,4,0,7.6080000000000005,0,True
Button,21.358554202584553,85.99373260092528,1175.6669241482227,6.960216886415659,25,8,0,12.36,1,True
Button,25.032640264074697,84.27466895965433,948.3893720203274,6.074015254865834,26,6,0,7.120000000000001,0,True
Button,17.067984078779027,87.81344600423327,726.6995029128846,6.221737456664154,26,5,0,5.33,0,True
Button,19.80865979862035,89.84679242999637,1065.6673086699577,5.91964518059156,21,6,0,4.73,0,True
Button,24.2320680657556,86.89446347101176,1086.1220261446451,5.87955513718502,27,4,0,3.936,0,True
Oyster,21.662466261199576,83.17613441997946,1509.7156693704037,7.251228461601258,24,9,0,8.2,0,True
Shiitake,27.922802241596628,80.02322687828453,862.9912473026477,6.1381967384518,29,5,0,9.1,0,True
Button,22.79603359405737,74.68628646356309,1026.364147864602,5.805507432306546,19,7,0,13.63,0,True
Button,22.740527010618308,92.90806706240352,1339.6439750203162,6.132489087915115,25,8,0,12.53,1,True
Poisonous,21.931493938651126,87.94632484662837,1322.01183278231,6.254898471655627,21,6,0,4.87,0,False
Oyster,23.762555708967128,83.85514596673234,1032.0370902054326,7.327847245949976,27,8,0,15.91,0,True
Button,23.433524869584126,85.37604292548723,798.4271374208215,7.1721833883497474,26,5,0,7.17,0,True
Poisonous,21.63633476114692,79.4241099043359,1007.9039975105006,5.620750425660537,24,3,0,3.5,0,False
Shiitake,19.986091470671003,82.20094840757395,817.9297190090683,6.641653522394476,18,6,0,10.37,0,True
Button,19.42405918285902,84.68996563685026,738.8605296987871,6.674797627956266,15,9,0,7.13,0,True
Shiitake,25.1896449164507,88.19272554786801,1047.8854213205295,5.765823302609075,23,8,0,11.07,1,True
Shiitake,24.748530094855973,83.93741162188924,872.6471807963021,6.418792549585973,27,4,0,9.02,0,True
Button,19.237751000950624,81.91314680224676,1302.5778546373824,6.371818420211258,17,5,0,5.25,0,True
Shiitake,24.652931880839716,82.6235492729513,1981.973380406267,6.890173491766792,22,5,0,9.0,0,True
Button,17.51764040097047,86.11632399027118,1457.4132962915874,6.371159928428568,19,4,0,9.22,0,True
Shiitake,22.506272498597152,84.74543896553506,1579.8362095587884,6.975603984240541,20,5,0,14.06,1,True
Button,26.203982513234145,87.09961186922597,1740.5350157792845,6.456531046126635,24,4,0,2.664,0,True
Poisonous,21.77008978509008,87.22673749113628,1031.4434854047029,6.601945534432441,21,4,0,6.44,0,False
Poisonous,29.496226091064525,85.16339301426291,1557.9849797769816,6.594761000700879,20,5,0,4.73,0,False
Button,23.85165699116764,89.81616479855518,1161.8183338079482,6.878117203275749,17,6,0,7.67,0,True
Oyster,21.362719099718415,84.08168902382631,1781.2241316778502,6.309050938452681,20,3,0,12.42,1,True
Oyster,21.816125283012834,85.37148194658758,1249.7292082545766,6.93545737325071,23,7,0,17.55,1,True
Button,21.154581523938123,72.5343481370109,1183.3961226132708,7.372062343535703,15,3,0,9.77,0,True
Poisonous,24.75604159374354,84.26897844368692,1047.9816372614387,6.698432509223848,29,3,0,2.66,0,False
Button,21.52926328293388,83.28650414705213,1675.013500767068,7.080175969123538,15,7,0,16.83,0,True
Button,25.45445853717916,88.52206604819887,1153.4162164074064,6.758068968984349,22,3,0,2.648,0,True
Shiitake,19.557807943110106,79.40467823882145,1038.9744068048701,6.201898863390298,22,4,1,6.96,0,True
Oyster,23.39820652975136,85.29567275930303,1605.7297790456232,6.458644683619433,23,8,0,15.35,1,True
Button,16.13561498997273,78.66355832713066,921.0520372086909,6.8203935395944075,16,8,0,6.19,0,True
Oyster,25.32013186454086,94.61429847093544,1268.9767996645712,6.084563075857188,20,4,0,5.95,0,True
Oyster,20.34127908255013,84.32572763803009,981.618619720108,6.91976322550853,26,7,0,5.14,0,True
Poisonous,22.617064759433408,84.94132952678945,1032.5141300979813,6.682846907553153,17,6,0,10.11,0,False
Button,17.140543507640416,88.25983364900016,1196.6257262306128,6.999042846292292,20,3,0,8.42,0,True
Button,19.015277380915194,87.45381914516983,1493.194845278481,6.733345824564481,29,4,0,5.8,0,True
Shiitake,24.00490505389848,96.32904389961237,909.6790750172174,6.728949949383113,25,9,0,10.87,1,True
Poisonous,23.164004139868133,82.73474587060554,1461.8191886630834,5.7444532291072266,27,4,0,13.02,0,False
Button,27.42971781718246,83.75279378333917,1151.4593463205317,6.477249317172719,17,7,0,6.5360000000000005,0,True
Button,22.463451791878846,83.0548362727905,1394.2574796348445,6.883972332641323,26,9,0,10.6,0,True
Button,26.750257620383387,87.69894639621263,1277.3280333934015,6.103256112321649,18,8,0,8.072000000000001,0,True
Button,21.0718365589047,94.94857224199518,1390.3581659419485,5.825850561704745,26,3,0,10.34,0,True
Button,23.870458848939712,85.6418276775746,921.8514819319248,5.949847651632465,24,4,1,10.69,0,True
Button,21.388186714220254,79.11521733896556,1521.6267385433944,6.5156412635159455,18,7,0,6.9,0,True
Poisonous,21.646917573205247,88.35703005734861,1424.453802555388,6.6767191317148065,27,3,0,7.49,0,False
Oyster,25.934773646779526,87.82977242226855,805.5419302567327,6.4894907798391355,26,8,0,12.31,0,True
Poisonous,19.10056511697372,87.46811708244464,1320.5291465531418,6.990566479372869,23,8,0,4.33,0,False
Button,26.847815027777706,77.045271700053,1222.345962818096,6.7029966206333516,26,3,0,2.5280000000000005,0,True
Button,22.72615701994028,75.40485652535,1455.4606699290518,6.039732336195382,17,9,0,6.02,0,True
Poisonous,17.4460164901591,77.54483428303023,1018.552938243452,5.9582980310055085,20,6,0,9.09,0,False
Poisonous,18.54312385170055,83.38613701224097,1471.0401145952587,7.043738627548671,16,9,0,10.61,0,False
Poisonous,24.716426289406158,88.79280962693984,733.6329525909704,6.584268372215183,26,8,0,7.28,0,False
Button,20.92155448892462,90.17222833598396,1387.6226539792756,6.218223651869272,20,4,0,5.29,0,True
Oyster,23.528440451417488,94.14058312505276,940.3410146763083,5.6835154186038475,20,7,0,8.14,0,True
Button,24.43666825071761,90.67792679449742,718.2883893162641,7.079621591190874,18,6,0,5.672000000000001,0,True
Button,22.516064531173374,88.42259777643088,1241.7794776037777,6.016536086080441,25,4,0,8.11,0,True
Button,18.261447794590218,85.80334028726635,921.525159279548,5.255315981360242,23,4,0,10.25,0,True
Button,14.210243609028451,86.54694016747528,1187.2153092917654,7.847962037322547,25,7,0,7.78,0,True
Button,18.59888538357139,81.55146737675791,1135.2499973355398,7.6045907165303355,15,6,0,5.23,0,True
Poisonous,22.31116243601287,83.29821541901039,1576.0370156799706,6.208229017936333,27,6,0,5.12,0,False
Oyster,19.140860542296082,79.8687276221944,1063.5018072425073,7.4612455589134,22,9,0,5.59,0,True
Poisonous,18.89939687592897,75.97198214746878,797.6420231869058,6.107918513456964,15,5,0,8.45,0,False
Button,18.873353177497805,90.66551178784748,1630.9761309317882,6.815076979764461,24,4,1,5.02,0,True
Button,25.178559520631214,85.62882723094617,1283.4613668754039,6.657733493766352,23,4,0,4.5200000000000005,0,True
Poisonous,19.90516480742391,89.15059818513053,969.1489853895098,7.1970794251501875,21,5,0,5.95,0,False
Poisonous,24.313660281114988,82.45169860369671,1430.7730588488018,6.289750195025916,23,5,0,7.12,0,False
Button,14.1801918174599,75.00738490701191,1046.4714684132675,6.394469369300931,25,7,0,6.89,0,True
Button,19.88293793532941,86.12233794890948,637.1147463543662,6.833116345925082,24,6,0,5.1,0,True
Button,17.76581723846639,84.5397124189412,1243.1030546536065,6.4822577867133395,18,8,0,5.72,0,True
Shiitake,18.28308812654323,82.57086964086302,1360.7544068149477,7.105384345457681,23,5,0,7.73,0,True
Button,18.648667873584493,90.98807590300426,859.2232778001259,5.965465505530185,21,8,0,6.84,0,True
Button,19.03674572545603,83.62844419556018,883.7459422396664,7.201858969836237,15,4,0,5.16,0,True
Button,19.069594385856323,84.42669273654099,1011.9024772762921,6.528828022913157,25,9,0,6.99,0,True
Oyster,17.69806491200274,79.30755350636662,1391.5907311129636,6.989993336166642,27,6,0,8.02,0,True
Poisonous,23.789042414801038,82.04651944640177,639.6976997742129,7.015177102926785,25,5,0,6.61,0,False
Poisonous,20.174883143831774,90.81977070990905,804.4197791473871,6.906079227953765,29,3,0,11.16,0,False
Button,18.30547146406176,87.09090552763563,1047.6423251160668,6.132933277430767,29,6,0,4.49,0,True
Button,22.675993767803337,89.94333081037954,1263.8861866090695,6.599947721049371,26,8,0,10.72,0,True
Button,21.305007979436414,85.58909053609185,1286.5886505600095,6.092831286966163,16,3,0,5.82,0,True
Shiitake,21.707681068164465,82.37650197358606,817.9819984200051,5.813541563296094,21,6,0,15.46,1,True
Poisonous,23.491191161637126,87.9093413382735,1083.8588386068643,6.452341831695564,27,9,0,5.36,0,False
Button,22.519148052972806,83.18626674483477,1121.1615831345255,7.213197623431235,26,4,0,6.84,0,True
Button,23.50692753210899,90.63979294765761,1033.4477238181623,6.358179952532777,25,9,0,4.48,0,True
Button,18.789075060422945,90.53626739007011,1382.4003363848658,6.311416125813584,25,3,0,5.48,0,True
Button,22.163276244983116,90.83868559454547,1041.5476297009002,6.8567209555281705,18,7,0,6.85,0,True
Oyster,19.43460485654438,83.84322117068892,1127.782129196561,6.654906458341164,29,3,0,3.29,0,True
Shiitake,25.67483478902465,88.9866260170097,1642.6636567072294,7.250055142271539,15,5,0,3.3,0,True
Shiitake,24.061064326106035,88.6921781503114,829.2794482780353,5.26230369690759,18,8,0,7.23,0,True
Button,23.61393791391047,84.4263275744435,1301.1136365733764,7.117203228035652,24,7,0,6.43,0,True
Button,23.67389437816208,90.77752746019223,1162.7349954341585,7.217179180899655,26,3,0,4.93,0,True
Oyster,20.335826854296194,79.61969185802461,1146.765527642473,7.014036131354784,28,9,0,16.3,0,True
Poisonous,18.913561341729803,80.27112761463108,1035.5434376473518,6.319071765245205,22,7,0,3.91,0,False
Shiitake,23.22997183121813,85.5967672370684,923.3862121968235,7.6308512186572335,27,4,0,12.02,0,True
Button,19.126963283191728,89.72813911396561,912.1618031167482,7.099451520596188,26,5,0,10.08,0,True
Shiitake,22.7755332519131,78.36154263214172,1021.3161519668064,6.121381298222585,21,8,1,9.14,0,True
Button,19.848213362297155,76.86268003791098,1284.275642664907,5.969789918543192,26,5,0,9.61,0,True
Shiitake,18.416796313065042,88.65520277513883,1290.6772238604435,6.539795965834248,27,4,0,3.3,0,True
Oyster,21.709594157192182,83.1996740671758,1197.6620317204263,7.5249217793001035,26,4,0,4.1,0,True
Poisonous,23.184726789891045,86.72488897714389,1592.9730760852408,7.221934490750605,15,5,0,6.51,0,False
Button,21.691871193997553,79.03464315126647,1424.7441661747073,6.565847558833776,17,7,0,10.84,0,True
Button,21.577539606477117,95.32262744805286,1006.5176084557334,6.464766968619137,25,3,0,3.86,0,True
Shiitake,20.413444954807183,96.7463434668642,1358.4219012612823,7.034265972606004,26,3,0,4.14,0,True
Button,23.40991148307656,89.94851767374158,1641.59319914964,6.816229873210414,22,6,0,4.3,0,True
Button,20.9803783125181,81.67196260772988,1342.9820736533202,6.581834583735225,29,3,0,10.18,0,True
Oyster,22.152228329362526,85.79343846101739,811.6100994528014,7.29005237038713,26,4,0,3.97,0,True
Button,23.536605622744,78.44626596393768,1294.430362887215,6.278886514632133,15,6,0,10.2,0,True
Button,21.59366865883901,90.58585834684665,690.3956636332241,7.273886618354969,15,5,0,7.53,0,True
Shiitake,27.643061782750056,91.62526714777512,964.3612510308973,6.370362432583247,27,9,1,5.23,0,True
Button,23.42061523956522,85.26426222331206,1600.270257655341,6.824402929656456,20,7,0,7.56,0,True
Shiitake,19.883864772983824,86.89633759037585,1160.426531442963,6.168095507546324,19,3,0,8.35,0,True
Button,23.965822427994034,84.05851444882995,1303.137581335673,6.136021259603251,15,4,0,11.11,0,True
Button,27.408945147726627,92.10568145553236,1013.121916605168,6.5856149710479235,16,3,1,3.2479999999999998,0,True
Poisonous,19.76234761532243,89.57339213651126,800.9221792861808,6.241619761603225,22,8,0,6.5,0,False
Oyster,23.37135989548988,84.68097958550136,1962.351512463304,7.032564047439775,20,5,0,11.03,1,True
Oyster,26.92779322733533,95.97042413578728,1649.1377688469217,6.9265378684268555,22,4,0,3.49,0,True
Shiitake,23.362421254690823,86.81300470446443,1211.8454137726433,6.814486201540718,29,6,0,16.24,0,True
Poisonous,31.27171162319471,87.41176018555255,1123.1673622293806,7.06618662709428,23,8,0,7.89,0,False
Button,23.612520414838894,79.922964024322,1349.6215229929248,5.976476072697391,18,5,0,9.74,0,True
Button,21.85205380298053,87.98362679911217,1218.1124256239823,7.592643590208679,17,3,0,6.18,0,True
Oyster,19.248016269356064,99.92593722707912,1126.6472376200086,6.49123800863391,26,3,1,4.95,0,True
Shiitake,23.349566779013752,84.05570467664371,1182.5687025203506,6.5946572398124745,22,8,0,6.73,0,True
Button,23.66435002961195,88.97668874828447,754.4968111645975,6.029319574917635,19,9,0,8.65,0,True
Button,20.48766686043388,85.2636573331995,1076.3472446160085,6.672065905716573,24,3,0,13.55,1,True
Poisonous,21.744620570697453,84.89587378983698,943.1909136552592,6.112557188639072,22,3,0,6.14,0,False
Button,23.138722398307234,90.35079246843426,1546.5061659847815,5.779576194592347,24,3,1,8.57,0,True
Poisonous,27.017670145871456,85.95940072248278,1914.3021388015097,7.334853519199057,24,7,1,7.52,0,False
Oyster,24.2815442761207,88.63454419751004,1008.1096831367568,6.858075990401412,27,9,0,5.92,0,True
Shiitake,23.960173596570552,96.2281857049406,1477.4807753181167,6.653288805780701,21,9,0,15.6,1,True
Button,18.362809813434815,88.02133039813117,965.2141941689658,7.963194773385654,17,8,0,12.62,0,True
Button,15.201444604139386,90.05805489018857,1319.3624921393105,5.988675043232199,24,8,0,9.7,0,True
Button,22.611223158995365,91.83637708765617,1450.4211884529966,6.383559401380066,22,4,0,11.79,1,True
Button,24.77464846065142,81.57920619386954,1195.3279998733312,7.296601955781833,18,7,0,10.848,0,True
Button,23.974312791986165,85.95353802920266,1515.8062401435532,6.955599868177249,20,6,0,5.77,0,True
Shiitake,21.355620992159103,80.56369259430703,1280.842418784585,5.647708308020286,25,5,0,11.76,1,True
Button,22.07279582093529,93.25513529539138,1116.7750262597228,6.618528088549492,15,3,1,10.34,0,True
Button,27.12052308039004,83.51502729241763,1483.623283194266,7.159427354706793,23,6,0,8.120000000000001,1,True
Shiitake,20.566106868152445,84.20984188609026,681.5796556598686,7.005561275475848,26,4,0,5.38,0,True
Shiitake,23.783984785507446,83.6513737203813,1228.0645548865282,5.909810960310774,26,3,0,12.23,0,True
Oyster,15.735070081888615,78.69414087333351,1444.0255350191785,6.681820126920121,18,4,0,5.86,0,True
Poisonous,20.25675814503151,89.07747954531995,618.6284990810602,5.344662416056527,24,8,0,13.03,1,False
Shiitake,22.62689469362292,88.39955931844207,1385.9568398516728,7.085059121473036,16,7,0,5.12,0,True
Button,24.219129927278498,75.98444159110672,880.2210512532188,6.178736667900245,17,3,0,4.496,0,True
Button,20.934491704821006,78.4431652306982,1544.986599791184,6.624156572049523,26,3,0,4.3,0,True
Poisonous,17.474993675419626,83.34653875982218,1561.1669672417129,6.427669893952794,21,7,0,8.42,0,False
Oyster,26.313923437106887,82.2811982646291,1158.069290497251,5.948552664684799,26,8,0,10.99,0,True
Oyster,23.58385882935805,90.35500028540251,1114.2019977155105,6.410377329925187,26,6,1,3.92,0,True
Poisonous,20.662617645862202,87.89801883066764,1466.640042644165,7.292734370027843,19,4,0,5.29,0,False
Button,17.768312136618345,82.3254796057374,1330.8324168774427,6.784027025203602,16,7,0,3.54,0,True
Poisonous,26.206626858584574,79.64161814236552,1534.8715756908093,5.920683343586689,27,8,0,7.79,0,False
Button,25.011091138496802,81.44634212867575,1129.7748525231852,6.091895948872754,19,5,0,9.104000000000001,0,True
Button,18.67997158477452,87.57342183254106,1584.4525129190074,6.793428861721329,22,3,0,9.21,0,True
Poisonous,18.328158887799226,81.8922758876679,1113.7662240819304,6.100361675364033,28,5,0,3.59,0,False
Button,18.96388634645598,87.89479542042858,1391.6039801283102,6.83266884267372,17,9,0,9.24,0,True
Poisonous,28.12581905749068,92.22870490941548,593.6421484811069,7.267231803258093,16,4,0,6.65,0,False
Oyster,23.844404182921775,76.88899530914,961.6400396486731,6.665063540026485,26,9,0,12.84,0,True
Oyster,18.394319261132402,86.06605769324705,1645.393982825026,6.530732275300416,16,3,0,5.8,0,True
Shiitake,23.372468341545932,77.47879427290415,1460.5081168553281,6.808898199193372,25,8,1,8.68,0,True
Poisonous,20.5179221737851,79.86687812674931,1446.0367663910238,6.993207279384863,25,8,0,15.47,1,False
Oyster,17.606956556126782,85.40212017000401,1084.6415404774962,6.449433849075998,16,8,0,3.95,0,True
Button,25.39287233199832,90.0273353840542,374.23774372401067,6.5413113627644,20,9,0,6.696,0,True
Button,26.2464363864864,92.21497757482926,1084.9033347220561,6.35742333104321,26,3,0,3.344,0,True
Button,25.796418661605912,80.78363075813834,1079.5368118315132,6.460468009388611,21,3,0,6.336,0,True
Poisonous,19.80592314577629,83.57494833038476,1177.570524589139,6.977583700230318,24,5,0,10.26,1,False
Oyster,20.39656141027922,89.09229343340988,1305.828008037021,7.176815086723614,22,6,0,6.94,0,True
Oyster,23.868102964493982,90.38260281463879,1242.8333370766422,5.793398233513066,20,3,0,9.72,0,True
Oyster,15.95065766287593,90.04955018915953,921.8919826072917,6.442342219913953,27,5,0,6.69,0,True
Button,16.882831985165303,86.8659884792045,1675.7462641109446,8.183501794585746,26,4,0,3.24,0,True
Button,22.026597308293045,85.90429838567294,925.5633663667188,6.370174991857598,17,7,0,14.33,0,True
Button,23.64482042126312,83.16392074901927,1204.8601468536247,6.5247333118265045,25,7,0,12.54,1,True
Button,25.109656562469056,84.7229653910475,981.4218401487759,6.00888336229547,15,7,0,4.888000000000001,0,True
Button,19.880238904850792,89.88776777876511,1399.9468041433265,7.1425876558766355,21,9,0,6.98,0,True
Poisonous,22.05299868413807,78.64110337358719,951.7321284634197,7.257290086314187,19,4,0,8.1,0,False
Poisonous,20.27522254204824,91.25625768258038,1257.6063984715338,6.862917346275068,22,5,0,5.31,0,False
Button,23.13439513235592,80.90441654884269,1275.312733637361,6.372613344465292,15,6,0,15.94,0,True
Shiitake,23.10965966981372,81.50271308454782,1321.212049504956,6.942930366416251,17,3,1,11.19,0,True
Oyster,22.310240234988402,81.24660421763176,632.9787316112189,7.2420542928374045,18,9,0,7.09,0,True
Oyster,24.093725979702008,81.99213913641184,1218.846279324939,6.830041036721355,24,6,0,10.61,1,True
Poisonous,27.077536401341014,86.74317477320817,1224.2294783978064,6.760736967736888,24,4,0,3.46,0,False
Oyster,19.98173361436987,82.93445497758191,189.4768983961967,7.752094857507119,18,4,0,5.21,0,True
Poisonous,19.71510904592804,84.28853858422588,1643.6630166303253,7.014870167257369,18,5,0,9.25,0,False
Button,23.89235821843588,86.63935560775394,918.3444670554525,7.9548894791080045,19,6,0,12.25,0,True
Button,18.614582179370675,85.0334972754646,1646.941827403075,6.868481132071984,25,5,0,3.25,0,True
Button,23.983684495107873,86.35388277514767,1572.7274133652477,6.332269725662504,20,8,0,8.78,0,True
Poisonous,18.252355927909857,88.43178392045021,963.5790390277491,6.534610191687521,16,5,0,7.76,0,False
Poisonous,21.243327472199933,89.28506418894213,1796.1135951742688,6.614351465322013,22,4,0,6.95,0,False
Oyster,19.618300184431924,85.4755043058781,1429.2664832004948,6.532161398073028,19,8,0,11.55,0,True
Oyster,22.0838999000514,83.31632436316453,1335.6960597344728,6.914660212534982,19,7,0,10.88,0,True
Poisonous,25.116594413855243,88.12304862842663,613.8994974744752,6.366909582353831,19,8,0,5.86,0,False
Button,18.951195532907278,79.67217946957717,1674.3252121480841,6.298083361715775,22,7,0,10.6,1,True
Button,20.606659990233787,85.08564937362475,1519.3703267051146,7.2925096278264805,21,6,0,15.97,1,True
Button,21.418070287081427,88.74641575168154,1547.6328328900681,6.91258352399278,27,3,0,5.04,0,True
Oyster,19.472331937259096,95.36862907141783,1181.593391711036,6.558566370157307,23,6,0,5.4,0,True
Shiitake,14.129839860269422,81.26371682654748,1357.4275370310538,5.779305824850626,17,5,0,10.13,0,True
Shiitake,23.019806830306344,90.10597795251856,1820.6631138398702,7.757326034031646,23,6,0,11.4,1,True
Button,23.825666709082274,86.00598932047394,870.3961046347117,6.721276816426775,17,9,0,14.68,0,True
Button,25.646087837131557,86.23037735179906,1134.3593258052301,6.975720862229142,21,7,0,5.6000000000000005,0,True
Button,22.53799690720877,77.47848463817701,1532.4603593668937,6.013062528743756,23,3,0,3.42,0,True
